order_id,order_date,product_id,qty_ordered,payment_method,cust_id,branch_id,team_id
100444476,11/2/2021,P00031,2,boost,33,B00002,T00002
100444476,11/2/2021,P00004,2,touch n go,33,B00002,T00002
100444478,11/2/2021,P00018,2,credit card,33,B00044,T00073
100444478,11/2/2021,P00025,2,shopee pay,33,B00044,T00073
100444525,11/2/2021,P00034,2,touch n go,44445,B00007,T00053
100444544,11/2/2021,P00050,2,shopee pay,17482,B00044,T00073
100444555,11/2/2021,P00018,2,touch n go,56174,B00047,T00047
100444607,12/2/2021,P00004,2,credit card,60766,B00049,T00049
100444607,12/2/2021,P00015,2,grab pay,60766,B00049,T00049
100444643,12/2/2021,P00010,2,cash,56174,B00046,T00046
100444649,12/2/2021,P00026,2,credit card,42006,B00048,T00068
100444652,12/2/2021,P00029,2,touch n go,56174,B00032,T00059
100444658,12/2/2021,P00004,2,Big Pay,56174,B00041,T00041
100444659,12/2/2021,P00016,2,grab pay,56174,B00049,T00049
100444704,12/2/2021,P00026,2,touch n go,54029,B00014,T00079
100444704,12/2/2021,P00043,2,touch n go,54029,B00014,T00079
100444704,12/2/2021,P00028,2,cash,54029,B00014,T00079
100444704,12/2/2021,P00040,2,credit card,54029,B00014,T00079
100444733,12/2/2021,P00026,3,debit card,57423,B00019,T00019
100444736,12/2/2021,P00043,2,shopee pay,57423,B00033,T00033
100444776,2/13/2021,P00017,2,cash,23918,B00013,T00013
100444776,2/13/2021,P00007,2,Big Pay,23918,B00013,T00013
100444776,2/13/2021,P00003,2,credit card,23918,B00013,T00013
100444776,2/13/2021,P00037,2,boost,23918,B00013,T00013
100444776,2/13/2021,P00049,2,boost,23918,B00013,T00013
100444826,2/13/2021,P00025,2,credit card,48199,B00033,T00033
100444826,2/13/2021,P00040,2,debit card,48199,B00033,T00033
100444841,2/13/2021,P00023,2,credit card,55731,B00003,T00003
100444868,2/13/2021,P00048,2,MAE,163,B00015,T00015
100444886,2/13/2021,P00007,2,grab pay,50293,B00034,T00034
100444913,2/14/2021,P00036,8,boost,8546,B00014,T00079
100444913,2/14/2021,P00040,41,shopee pay,8546,B00014,T00079
100444913,2/14/2021,P00016,8,debit card,8546,B00014,T00079
100444914,2/14/2021,P00001,5,credit card,28679,B00025,T00069
100444914,2/14/2021,P00023,11,touch n go,28679,B00025,T00069
100444914,2/14/2021,P00038,21,Big Pay,28679,B00025,T00069
100444914,2/14/2021,P00020,11,shopee pay,28679,B00025,T00069
100444915,2/14/2021,P00026,6,credit card,8546,B00020,T00020
100444915,2/14/2021,P00019,4,grab pay,8546,B00020,T00020
100444917,2/14/2021,P00032,2,Big Pay,45300,B00049,T00049
100444918,2/14/2021,P00040,2,shopee pay,45300,B00010,T00074
100444919,2/14/2021,P00048,1,MAE,45300,B00004,T00004
100444921,2/14/2021,P00020,2,debit card,45300,B00016,T00016
100444922,2/14/2021,P00016,2,cash,45300,B00021,T00021
100444923,2/14/2021,P00033,2,credit card,45300,B00006,T00057
100444942,2/14/2021,P00050,2,debit card,6702,B00028,T00028
100444979,2/14/2021,P00048,2,shopee pay,45300,B00046,T00046
100444984,2/14/2021,P00028,2,cash,45300,B00034,T00034
100444985,2/14/2021,P00048,2,credit card,45300,B00002,T00002
100444986,2/14/2021,P00008,2,grab pay,32,B00010,T00074
100444989,2/14/2021,P00049,2,debit card,45300,B00006,T00051
100444992,2/14/2021,P00045,3,shopee pay,45398,B00025,T00069
100444992,2/14/2021,P00008,11,debit card,45398,B00025,T00069
100445018,2/14/2021,P00048,2,grab pay,60914,B00049,T00049
100445022,2/14/2021,P00035,2,Big Pay,48764,B00003,T00003
100445042,2/14/2021,P00049,2,grab pay,5095,B00048,T00048
100445047,2/14/2021,P00017,2,cash,48100,B00011,T00011
100445047,2/14/2021,P00034,2,grab pay,48100,B00011,T00011
100445047,2/14/2021,P00024,2,Big Pay,48100,B00011,T00011
100445047,2/14/2021,P00049,2,touch n go,48100,B00011,T00011
100445047,2/14/2021,P00028,2,touch n go,48100,B00011,T00011
100445085,2/14/2021,P00044,3,touch n go,42113,B00003,T00003
100445087,2/14/2021,P00018,3,credit card,42113,B00008,T00008
100445090,2/14/2021,P00017,3,boost,42113,B00037,T00037
100445091,2/14/2021,P00011,3,grab pay,42108,B00025,T00069
100445095,2/14/2021,P00017,3,debit card,42108,B00032,T00032
100445097,2/14/2021,P00004,3,shopee pay,42108,B00001,T00001
100445137,2/14/2021,P00020,2,Big Pay,8513,B00020,T00065
100445137,2/14/2021,P00006,2,cash,8513,B00020,T00065
100445142,2/14/2021,P00014,2,grab pay,8513,B00020,T00020
100445142,2/14/2021,P00016,2,MAE,8513,B00020,T00020
100445145,2/14/2021,P00048,2,grab pay,8513,B00046,T00046
100445145,2/14/2021,P00009,3,shopee pay,8513,B00046,T00046
100445172,2/14/2021,P00038,2,Big Pay,22280,B00037,T00037
100445213,2/14/2021,P00046,1,credit card,47236,B00049,T00049
100445230,2/14/2021,P00006,2,grab pay,35133,B00034,T00034
100445230,2/14/2021,P00004,2,cash,35133,B00034,T00034
100445300,2/14/2021,P00001,2,Big Pay,57447,B00036,T00036
100445339,2/14/2021,P00043,2,MAE,5769,B00021,T00021
100445360,2/15/2021,P00010,2,shopee pay,60914,B00048,T00068
100445389,2/15/2021,P00022,2,cash,44619,B00033,T00033
100445487,2/15/2021,P00039,2,shopee pay,4102,B00003,T00003
100445487,2/15/2021,P00011,2,debit card,4102,B00003,T00003
100445514,2/15/2021,P00005,2,touch n go,60400,B00043,T00080
100445526,2/16/2021,P00015,2,MAE,59681,B00035,T00035
100445629,2/16/2021,P00029,3,touch n go,49692,B00008,T00078
100445630,2/16/2021,P00038,3,cash,49692,B00030,T00030
100445637,2/16/2021,P00034,2,cash,56550,B00032,T00032
100445639,2/16/2021,P00032,3,grab pay,49692,B00022,T00070
100445653,2/17/2021,P00046,3,shopee pay,31655,B00008,T00008
100445653,2/17/2021,P00043,2,shopee pay,31655,B00008,T00008
100445660,2/17/2021,P00012,2,cash,48199,B00021,T00021
100445702,2/17/2021,P00028,2,cash,5095,B00010,T00010
100445709,2/17/2021,P00022,2,credit card,60218,B00037,T00037
100445734,2/17/2021,P00031,3,shopee pay,45800,B00041,T00055
100445734,2/17/2021,P00044,3,shopee pay,45800,B00041,T00055
100445734,2/17/2021,P00026,2,debit card,45800,B00041,T00055
100445734,2/17/2021,P00021,2,boost,45800,B00041,T00055
100445740,2/17/2021,P00001,2,Big Pay,48100,B00044,T00044
100445740,2/17/2021,P00017,2,grab pay,48100,B00044,T00044
100445740,2/17/2021,P00024,2,grab pay,48100,B00044,T00044
100445745,2/17/2021,P00049,2,touch n go,60963,B00031,T00064
100445840,2/18/2021,P00038,2,cash,163,B00008,T00078
100445840,2/18/2021,P00002,2,MAE,163,B00008,T00078
100445847,2/18/2021,P00016,2,shopee pay,33,B00036,T00036
100445857,2/18/2021,P00048,2,Big Pay,59682,B00047,T00047
100445857,2/18/2021,P00038,2,MAE,59682,B00047,T00047
100445857,2/18/2021,P00001,2,boost,59682,B00047,T00047
100445857,2/18/2021,P00012,2,Big Pay,59682,B00047,T00047
100445867,2/18/2021,P00015,2,touch n go,60400,B00025,T00025
100445867,2/18/2021,P00012,2,debit card,60400,B00025,T00025
100445867,2/18/2021,P00049,2,grab pay,60400,B00025,T00025
100445867,2/18/2021,P00008,2,cash,60400,B00025,T00025
100445867,2/18/2021,P00032,2,credit card,60400,B00025,T00025
100445871,2/18/2021,P00034,2,shopee pay,50293,B00007,T00007
100445873,2/18/2021,P00011,2,grab pay,1555,B00040,T00052
100445874,2/18/2021,P00025,2,grab pay,50293,B00041,T00055
100445879,2/18/2021,P00017,2,debit card,49330,B00012,T00012
100445879,2/18/2021,P00043,2,boost,49330,B00012,T00012
100445918,2/18/2021,P00040,2,boost,55184,B00021,T00021
100445945,2/18/2021,P00003,3,MAE,49692,B00029,T00075
100445946,2/18/2021,P00048,3,shopee pay,49692,B00035,T00035
100445949,2/18/2021,P00040,3,debit card,49692,B00023,T00023
100445992,2/18/2021,P00044,3,shopee pay,49692,B00038,T00038
100446001,2/18/2021,P00033,2,credit card,56645,B00009,T00009
100446012,2/18/2021,P00022,2,MAE,60435,B00046,T00046
100446012,2/18/2021,P00028,2,MAE,60435,B00046,T00046
100446026,2/19/2021,P00014,3,boost,49692,B00021,T00021
100446028,2/19/2021,P00021,1,credit card,6702,B00018,T00018
100446031,2/19/2021,P00008,3,cash,49692,B00010,T00074
100446053,2/19/2021,P00025,2,cash,60762,B00012,T00012
100446088,2/19/2021,P00003,2,cash,59681,B00013,T00013
100446128,2/19/2021,P00041,2,grab pay,7488,B00020,T00065
100446128,2/19/2021,P00001,2,grab pay,7488,B00020,T00065
100446128,2/19/2021,P00008,2,touch n go,7488,B00020,T00065
100446128,2/19/2021,P00026,2,touch n go,7488,B00020,T00065
100446128,2/19/2021,P00045,2,boost,7488,B00020,T00065
100446128,2/19/2021,P00040,2,grab pay,7488,B00020,T00065
100446150,2/19/2021,P00015,2,boost,20226,B00037,T00037
100446173,2/19/2021,P00036,2,cash,54029,B00032,T00059
100446173,2/19/2021,P00002,2,grab pay,54029,B00032,T00059
100446173,2/19/2021,P00004,2,touch n go,54029,B00032,T00059
100446173,2/19/2021,P00046,2,touch n go,54029,B00032,T00059
100446173,2/19/2021,P00022,2,debit card,54029,B00032,T00059
100446227,2/20/2021,P00041,2,shopee pay,6702,B00001,T00001
100446232,2/20/2021,P00022,2,touch n go,50175,B00005,T00005
100446233,2/20/2021,P00006,2,MAE,6942,B00047,T00047
100446253,2/20/2021,P00019,2,shopee pay,37733,B00033,T00076
100446256,2/20/2021,P00035,3,cash,8450,B00025,T00025
100446269,2/20/2021,P00003,2,boost,42046,B00026,T00026
100446269,2/20/2021,P00043,2,grab pay,42046,B00026,T00026
100446270,2/20/2021,P00005,2,grab pay,42046,B00043,T00080
100446270,2/20/2021,P00008,2,cash,42046,B00043,T00080
100446315,2/20/2021,P00013,2,grab pay,60897,B00001,T00054
100446326,2/20/2021,P00035,3,MAE,60137,B00048,T00061
100446326,2/20/2021,P00042,3,MAE,60137,B00048,T00061
100446340,2/20/2021,P00007,2,cash,60382,B00034,T00034
100446340,2/20/2021,P00001,2,credit card,60382,B00034,T00034
100446340,2/20/2021,P00035,2,grab pay,60382,B00034,T00034
100446364,2/20/2021,P00001,2,credit card,9358,B00030,T00030
100446364,2/20/2021,P00047,2,cash,9358,B00030,T00030
100446364,2/20/2021,P00031,2,touch n go,9358,B00030,T00030
100446364,2/20/2021,P00041,2,grab pay,9358,B00030,T00030
100446364,2/20/2021,P00011,2,grab pay,9358,B00030,T00030
100446364,2/20/2021,P00026,2,grab pay,9358,B00030,T00030
100446364,2/20/2021,P00017,2,cash,9358,B00030,T00030
100446364,2/20/2021,P00046,2,shopee pay,9358,B00030,T00030
100446364,2/20/2021,P00025,2,boost,9358,B00030,T00030
100446364,2/20/2021,P00043,2,grab pay,9358,B00030,T00030
100446364,2/20/2021,P00038,2,grab pay,9358,B00030,T00030
100446364,2/20/2021,P00006,2,MAE,9358,B00030,T00030
100446364,2/20/2021,P00033,2,cash,9358,B00030,T00030
100446364,2/20/2021,P00024,2,cash,9358,B00030,T00030
100446427,2/21/2021,P00034,2,touch n go,32,B00003,T00003
100446427,2/21/2021,P00015,2,debit card,32,B00003,T00003
100446427,2/21/2021,P00040,2,MAE,32,B00003,T00003
100446428,2/21/2021,P00027,2,credit card,32,B00026,T00026
100446450,2/21/2021,P00044,5,grab pay,28679,B00025,T00025
100446450,2/21/2021,P00013,11,cash,28679,B00025,T00025
100446450,2/21/2021,P00020,21,debit card,28679,B00025,T00025
100446450,2/21/2021,P00022,11,credit card,28679,B00025,T00025
100446470,2/21/2021,P00013,2,boost,55183,B00007,T00053
100446470,2/21/2021,P00014,2,cash,55183,B00007,T00053
100446532,2/21/2021,P00018,2,shopee pay,22280,B00023,T00023
100446619,2/22/2021,P00019,2,debit card,31025,B00027,T00027
100446619,2/22/2021,P00041,2,debit card,31025,B00027,T00027
100446619,2/22/2021,P00036,2,shopee pay,31025,B00027,T00027
100446620,2/22/2021,P00050,2,grab pay,56791,B00031,T00064
100446620,2/22/2021,P00039,2,MAE,56791,B00031,T00064
100446638,2/22/2021,P00003,2,MAE,2974,B00039,T00039
100446642,2/22/2021,P00035,2,shopee pay,59682,B00045,T00045
100446642,2/22/2021,P00026,2,debit card,59682,B00045,T00045
100446642,2/22/2021,P00021,2,Big Pay,59682,B00045,T00045
100446642,2/22/2021,P00001,2,credit card,59682,B00045,T00045
100446642,2/22/2021,P00041,2,shopee pay,59682,B00045,T00045
100446642,2/22/2021,P00034,2,shopee pay,59682,B00045,T00045
100446642,2/22/2021,P00017,2,touch n go,59682,B00045,T00045
100446663,2/22/2021,P00039,11,boost,42888,B00022,T00070
100446663,2/22/2021,P00018,11,boost,42888,B00022,T00070
100446663,2/22/2021,P00020,11,boost,42888,B00022,T00070
100446734,2/22/2021,P00029,3,touch n go,10470,B00030,T00030
100446770,2/22/2021,P00033,2,credit card,5769,B00017,T00017
100446770,2/22/2021,P00039,2,Big Pay,5769,B00017,T00017
100446771,2/22/2021,P00044,2,debit card,57423,B00050,T00050
100446802,2/23/2021,P00033,2,Big Pay,60141,B00033,T00033
100446817,2/23/2021,P00034,2,Big Pay,56174,B00020,T00065
100446820,2/23/2021,P00022,2,MAE,56174,B00046,T00046
100446822,2/23/2021,P00002,2,cash,56174,B00030,T00071
100446831,2/23/2021,P00043,2,shopee pay,59641,B00017,T00017
100446831,2/23/2021,P00044,2,shopee pay,59641,B00017,T00017
100446831,2/23/2021,P00038,2,Big Pay,59641,B00017,T00017
100446839,2/23/2021,P00009,2,grab pay,3377,B00050,T00050
100446839,2/23/2021,P00025,3,credit card,3377,B00050,T00050
100446839,2/23/2021,P00034,2,boost,3377,B00050,T00050
100446841,2/23/2021,P00047,2,MAE,41280,B00018,T00018
100446841,2/23/2021,P00013,2,grab pay,41280,B00018,T00018
100446852,2/23/2021,P00014,2,boost,57423,B00050,T00050
100446921,2/24/2021,P00016,2,cash,7476,B00006,T00006
100446921,2/24/2021,P00036,2,MAE,7476,B00006,T00006
100446941,2/24/2021,P00032,2,touch n go,42046,B00022,T00022
100446946,2/24/2021,P00016,2,debit card,1423,B00016,T00016
100446947,2/24/2021,P00002,2,debit card,1423,B00024,T00024
100446949,2/24/2021,P00047,2,Big Pay,1423,B00049,T00049
100446970,2/24/2021,P00003,2,MAE,59674,B00006,T00051
100446983,2/24/2021,P00020,2,shopee pay,7930,B00032,T00032
100446983,2/24/2021,P00040,2,touch n go,7930,B00032,T00032
100446987,2/24/2021,P00020,2,Big Pay,7930,B00007,T00007
100447008,2/24/2021,P00037,2,shopee pay,800,B00026,T00026
100447009,2/24/2021,P00040,2,credit card,800,B00016,T00016
100447015,2/24/2021,P00012,2,MAE,2858,B00013,T00013
100447029,2/24/2021,P00028,2,MAE,64,B00043,T00063
100447038,2/24/2021,P00035,3,touch n go,48759,B00039,T00039
100447064,2/24/2021,P00038,2,Big Pay,56174,B00005,T00005
100447065,2/24/2021,P00028,2,Big Pay,56174,B00033,T00076
100447067,2/24/2021,P00019,2,MAE,56174,B00020,T00020
100447095,2/25/2021,P00019,2,credit card,52014,B00004,T00004
100447122,2/25/2021,P00015,11,cash,46542,B00025,T00069
100447141,2/25/2021,P00018,3,cash,7930,B00026,T00026
100447142,2/25/2021,P00002,2,MAE,7930,B00027,T00027
100447152,2/25/2021,P00036,2,touch n go,54147,B00008,T00008
100447165,2/25/2021,P00016,3,credit card,59587,B00018,T00018
100447168,2/25/2021,P00017,3,cash,59587,B00045,T00045
100447168,2/25/2021,P00006,3,grab pay,59587,B00045,T00045
100447169,2/25/2021,P00002,3,cash,59587,B00028,T00056
100447169,2/25/2021,P00021,2,cash,59587,B00028,T00056
100447192,2/25/2021,P00015,2,grab pay,42046,B00045,T00045
100447192,2/25/2021,P00050,2,debit card,42046,B00045,T00045
100447197,2/25/2021,P00040,2,boost,5769,B00045,T00045
100447203,2/25/2021,P00020,2,Big Pay,60218,B00031,T00031
100447206,2/25/2021,P00012,2,credit card,44668,B00050,T00050
100447206,2/25/2021,P00011,2,cash,44668,B00050,T00050
100447214,2/25/2021,P00028,2,touch n go,800,B00006,T00051
100447219,2/25/2021,P00006,2,debit card,39707,B00015,T00015
100447220,2/25/2021,P00037,2,shopee pay,39707,B00045,T00045
100447225,2/25/2021,P00010,2,Big Pay,39707,B00035,T00035
100447228,2/25/2021,P00005,2,grab pay,39707,B00033,T00076
100447232,2/25/2021,P00035,2,boost,39707,B00005,T00005
100447233,2/25/2021,P00004,2,boost,39707,B00041,T00055
100447237,2/25/2021,P00036,2,debit card,39707,B00047,T00047
100447246,2/25/2021,P00038,2,shopee pay,39707,B00001,T00054
100447247,2/25/2021,P00042,2,credit card,39707,B00028,T00028
100447250,2/25/2021,P00049,2,grab pay,39707,B00037,T00037
100447251,2/25/2021,P00015,2,debit card,39707,B00030,T00030
100447252,2/25/2021,P00013,2,credit card,39707,B00036,T00036
100447254,2/25/2021,P00036,2,shopee pay,39707,B00014,T00077
100447256,2/25/2021,P00020,2,Big Pay,39707,B00045,T00045
100447257,2/25/2021,P00040,2,touch n go,39707,B00041,T00055
100447285,2/26/2021,P00014,2,cash,6702,B00026,T00026
100447322,2/26/2021,P00012,2,debit card,4971,B00037,T00037
100447322,2/26/2021,P00032,2,MAE,4971,B00037,T00037
100447345,2/26/2021,P00008,2,debit card,59587,B00007,T00053
100447346,2/26/2021,P00006,2,credit card,59587,B00003,T00003
100447351,2/26/2021,P00027,2,cash,45300,B00010,T00074
100447352,2/26/2021,P00005,2,MAE,45300,B00041,T00041
100447371,2/26/2021,P00033,2,touch n go,50634,B00031,T00031
100447373,2/26/2021,P00034,2,touch n go,58862,B00049,T00049
100447450,2/26/2021,P00049,2,cash,35133,B00029,T00075
100447450,2/26/2021,P00018,2,cash,35133,B00029,T00075
100447450,2/26/2021,P00037,2,MAE,35133,B00029,T00075
100447450,2/26/2021,P00016,2,shopee pay,35133,B00029,T00075
100447450,2/26/2021,P00036,2,MAE,35133,B00029,T00075
100447473,2/27/2021,P00028,1,credit card,44619,B00045,T00045
100447510,2/27/2021,P00009,2,grab pay,33830,B00032,T00032
100447529,2/27/2021,P00008,2,Big Pay,1963,B00019,T00019
100447618,2/27/2021,P00014,2,cash,32892,B00018,T00018
100447618,2/27/2021,P00042,3,boost,32892,B00018,T00018
100447618,2/27/2021,P00046,2,touch n go,32892,B00018,T00018
100447618,2/27/2021,P00043,2,boost,32892,B00018,T00018
100447618,2/27/2021,P00006,2,shopee pay,32892,B00018,T00018
100447618,2/27/2021,P00045,2,MAE,32892,B00018,T00018
100447618,2/27/2021,P00030,2,MAE,32892,B00018,T00018
100447618,2/27/2021,P00015,2,Big Pay,32892,B00018,T00018
100447654,2/28/2021,P00009,2,debit card,45300,B00003,T00003
100447668,2/28/2021,P00028,2,debit card,6702,B00045,T00045
100447696,2/28/2021,P00001,2,touch n go,59682,B00014,T00077
100447822,2/28/2021,P00031,1,cash,25170,B00002,T00002
100447827,2/28/2021,P00040,3,shopee pay,44668,B00046,T00046
100447857,1/3/2021,P00031,2,MAE,8546,B00027,T00027
100447875,1/3/2021,P00045,4,shopee pay,15672,B00020,T00020
100447892,1/3/2021,P00005,2,cash,8546,B00033,T00076
100447909,1/3/2021,P00020,2,Big Pay,8546,B00024,T00024
100447939,1/3/2021,P00027,2,credit card,45800,B00034,T00034
100447940,1/3/2021,P00036,2,cash,8546,B00001,T00001
100447958,1/3/2021,P00002,2,debit card,45800,B00007,T00053
100447964,1/3/2021,P00050,2,debit card,8546,B00034,T00034
100447991,1/3/2021,P00008,2,MAE,8546,B00004,T00004
100447999,1/3/2021,P00020,3,cash,15106,B00043,T00080
100447999,1/3/2021,P00005,9,touch n go,15106,B00043,T00080
100448066,1/3/2021,P00018,2,credit card,60290,B00023,T00023
100448076,1/3/2021,P00008,4,cash,8546,B00003,T00003
100448089,1/3/2021,P00029,6,debit card,8546,B00022,T00022
100448089,1/3/2021,P00013,7,debit card,8546,B00022,T00022
100448102,1/3/2021,P00044,2,grab pay,8546,B00048,T00061
100448109,1/3/2021,P00009,2,debit card,8546,B00048,T00048
100448121,1/3/2021,P00008,2,boost,8546,B00024,T00024
100448137,1/3/2021,P00034,2,cash,8546,B00029,T00029
100448142,1/3/2021,P00038,2,grab pay,8546,B00006,T00051
100448146,1/3/2021,P00025,2,MAE,8546,B00018,T00018
100448152,1/3/2021,P00017,11,credit card,58583,B00021,T00021
100448152,1/3/2021,P00045,11,cash,58583,B00021,T00021
100448152,1/3/2021,P00001,11,touch n go,58583,B00021,T00021
100448152,1/3/2021,P00021,11,boost,58583,B00021,T00021
100448152,1/3/2021,P00004,7,credit card,58583,B00021,T00021
100448155,1/3/2021,P00002,2,touch n go,8546,B00033,T00076
100448159,1/3/2021,P00029,2,grab pay,8546,B00041,T00041
100448165,1/3/2021,P00014,7,grab pay,51242,B00040,T00040
100448165,1/3/2021,P00010,51,Big Pay,51242,B00040,T00040
100448165,1/3/2021,P00007,11,shopee pay,51242,B00040,T00040
100448170,1/3/2021,P00028,7,boost,51242,B00043,T00062
100448170,1/3/2021,P00026,21,grab pay,51242,B00043,T00062
100448177,1/3/2021,P00021,4,cash,8546,B00016,T00016
100448205,1/3/2021,P00042,2,touch n go,15106,B00017,T00017
100448272,1/3/2021,P00007,2,MAE,64,B00015,T00015
100448275,1/3/2021,P00001,3,MAE,55731,B00002,T00002
100448275,1/3/2021,P00036,2,shopee pay,55731,B00002,T00002
100448289,1/3/2021,P00009,2,cash,23398,B00038,T00038
100448292,1/3/2021,P00011,3,Big Pay,55731,B00035,T00035
100448292,1/3/2021,P00022,2,credit card,55731,B00035,T00035
100448365,1/3/2021,P00046,1,Big Pay,64,B00016,T00016
100448379,1/3/2021,P00042,2,touch n go,64,B00044,T00073
100448402,1/3/2021,P00020,2,debit card,8546,B00046,T00046
100448419,1/3/2021,P00027,1,debit card,41190,B00011,T00011
100448439,1/3/2021,P00034,15,grab pay,60931,B00006,T00051
100448439,1/3/2021,P00004,13,MAE,60931,B00006,T00051
100448439,1/3/2021,P00010,21,debit card,60931,B00006,T00051
100448464,1/3/2021,P00033,2,debit card,5769,B00023,T00023
100448474,1/3/2021,P00008,15,touch n go,60931,B00027,T00027
100448474,1/3/2021,P00038,13,shopee pay,60931,B00027,T00027
100448474,1/3/2021,P00045,21,Big Pay,60931,B00027,T00027
100448480,1/3/2021,P00008,2,cash,5769,B00046,T00046
100448492,1/3/2021,P00037,2,MAE,5769,B00028,T00056
100448502,1/3/2021,P00027,2,MAE,5769,B00035,T00035
100448512,1/3/2021,P00024,15,debit card,60931,B00040,T00040
100448512,1/3/2021,P00012,13,shopee pay,60931,B00040,T00040
100448512,1/3/2021,P00034,21,Big Pay,60931,B00040,T00040
100448513,1/3/2021,P00013,4,MAE,800,B00001,T00054
100448513,1/3/2021,P00041,11,cash,800,B00001,T00054
100448515,1/3/2021,P00008,2,Big Pay,5769,B00035,T00035
100448520,1/3/2021,P00014,15,touch n go,60931,B00030,T00071
100448520,1/3/2021,P00047,15,boost,60931,B00030,T00071
100448520,1/3/2021,P00021,21,Big Pay,60931,B00030,T00071
100448528,1/3/2021,P00035,2,credit card,60947,B00015,T00015
100448534,1/3/2021,P00029,6,touch n go,60931,B00036,T00036
100448534,1/3/2021,P00021,11,debit card,60931,B00036,T00036
100448534,1/3/2021,P00046,11,credit card,60931,B00036,T00036
100448536,1/3/2021,P00005,2,grab pay,5769,B00027,T00027
100448556,1/3/2021,P00049,2,grab pay,5769,B00019,T00058
100448563,1/3/2021,P00015,2,Big Pay,5769,B00025,T00069
100448569,1/3/2021,P00004,4,MAE,30465,B00045,T00045
100448574,1/3/2021,P00021,2,shopee pay,5769,B00023,T00023
100448579,1/3/2021,P00009,2,cash,5769,B00004,T00004
100448633,1/3/2021,P00035,4,debit card,30465,B00024,T00024
100448652,1/3/2021,P00015,13,cash,45800,B00002,T00002
100448652,1/3/2021,P00012,11,grab pay,45800,B00002,T00002
100448652,1/3/2021,P00010,9,credit card,45800,B00002,T00002
100448663,1/3/2021,P00049,2,MAE,45800,B00002,T00002
100448708,1/3/2021,P00033,2,MAE,3256,B00016,T00016
100448708,1/3/2021,P00026,2,Big Pay,3256,B00016,T00016
100448717,1/3/2021,P00045,3,debit card,15106,B00029,T00029
100448734,1/3/2021,P00043,2,cash,24696,B00024,T00024
100448761,1/3/2021,P00035,2,cash,41715,B00030,T00071
100448761,1/3/2021,P00025,2,touch n go,41715,B00030,T00071
100448775,1/3/2021,P00018,2,boost,23729,B00007,T00007
100448820,1/3/2021,P00025,2,credit card,13058,B00021,T00021
100448821,1/3/2021,P00032,2,touch n go,9406,B00020,T00020
100448916,2/3/2021,P00012,2,boost,21947,B00038,T00038
100448928,2/3/2021,P00037,2,touch n go,3193,B00013,T00013
100448928,2/3/2021,P00044,2,grab pay,3193,B00013,T00013
100448928,2/3/2021,P00039,2,shopee pay,3193,B00013,T00013
100448928,2/3/2021,P00030,2,debit card,3193,B00013,T00013
100448928,2/3/2021,P00031,2,boost,3193,B00013,T00013
100448928,2/3/2021,P00017,2,MAE,3193,B00013,T00013
100448928,2/3/2021,P00007,2,grab pay,3193,B00013,T00013
100448928,2/3/2021,P00045,2,credit card,3193,B00013,T00013
100448928,2/3/2021,P00002,2,boost,3193,B00013,T00013
100448928,2/3/2021,P00019,2,touch n go,3193,B00013,T00013
100448928,2/3/2021,P00033,2,boost,3193,B00013,T00013
100448928,2/3/2021,P00018,2,credit card,3193,B00013,T00013
100448928,2/3/2021,P00025,2,touch n go,3193,B00013,T00013
100448959,2/3/2021,P00050,2,credit card,60708,B00047,T00047
100448972,2/3/2021,P00023,2,credit card,53642,B00038,T00038
100448987,2/3/2021,P00033,2,MAE,9019,B00034,T00034
100449014,2/3/2021,P00049,2,credit card,39707,B00039,T00039
100449016,2/3/2021,P00026,2,debit card,39707,B00015,T00015
100449018,2/3/2021,P00008,2,debit card,39707,B00030,T00030
100449021,2/3/2021,P00009,2,cash,39707,B00016,T00016
100449022,2/3/2021,P00020,11,MAE,42888,B00003,T00003
100449022,2/3/2021,P00017,11,credit card,42888,B00003,T00003
100449027,2/3/2021,P00040,2,debit card,39707,B00043,T00062
100449029,2/3/2021,P00005,3,debit card,39707,B00016,T00016
100449034,3/3/2021,P00045,3,grab pay,15106,B00023,T00023
100449034,3/3/2021,P00001,2,shopee pay,15106,B00023,T00023
100449061,3/3/2021,P00022,2,boost,59587,B00006,T00006
100449075,3/3/2021,P00049,2,cash,59587,B00023,T00023
100449080,3/3/2021,P00003,2,boost,48764,B00006,T00072
100449080,3/3/2021,P00008,2,cash,48764,B00006,T00072
100449084,3/3/2021,P00034,2,boost,59922,B00016,T00016
100449097,3/3/2021,P00010,2,cash,800,B00033,T00033
100449100,3/3/2021,P00009,2,MAE,800,B00013,T00013
100449125,3/3/2021,P00010,2,shopee pay,56174,B00010,T00074
100449126,3/3/2021,P00036,2,MAE,56174,B00022,T00070
100449151,3/3/2021,P00050,2,boost,39707,B00027,T00027
100449153,3/3/2021,P00014,3,Big Pay,56174,B00045,T00045
100449155,3/3/2021,P00021,2,grab pay,39707,B00013,T00013
100449211,4/3/2021,P00049,2,Big Pay,32,B00021,T00021
100449216,4/3/2021,P00044,2,Big Pay,32,B00036,T00036
100449231,4/3/2021,P00025,2,grab pay,6592,B00035,T00035
100449231,4/3/2021,P00001,2,touch n go,6592,B00035,T00035
100449234,4/3/2021,P00033,2,shopee pay,22280,B00017,T00017
100449308,4/3/2021,P00037,2,touch n go,58862,B00050,T00050
100449318,4/3/2021,P00013,3,touch n go,3100,B00020,T00020
